,number,rate,title,url,id,directors,year,actors,type,countries,summary
647,648,8.5,马太福音,https://movie.douban.com/subject/1299775/,1299775,皮埃尔·保罗·帕索里尼,1964,"Enrique Irazoqui,Margherita Caruso,Elsa Morante","传记,剧情,历史",法国,"当人民的苦难不断加深之时，上帝将他的儿子耶稣（Enrique Irazoqui 饰）送到人间。受到感召，少女玛丽亚（Margherita Caruso 饰）以处子之身生下耶稣，并与未婚夫约瑟（Marcello Morante 饰）一同将其养大。耶稣如此钟爱世人，他通过各种神迹引导人们诚心向善，他的信徒和追随者越来越多。然而世界已然腐朽，贪婪残暴占据统治地位。那些忘掉廉耻的统治者决定除掉这个来自天堂的圣子……
本片大量起用非职业演员，圣母玛丽亚更是由导演帕索里尼的母亲扮演。影片荣获1965年意大利国家影评人协会最佳摄影、最佳化妆和最佳导演奖；1964年威尼斯电影节OCIC（国际天主教电影事务所）奖和评委会特别奖；1968年芬兰国家电影奖最佳外语片导演奖。©豆瓣"
648,649,8.3,德意志零年,https://movie.douban.com/subject/1293153/,1293153,罗伯托·罗西里尼,1948,"Edmund Moeschke,Ernst Pittschau,Ingetraud Hinze",剧情,意大利,影片主要讲述战争给给人民带来的灾难，战争不仅使人民陷入饥饿贫困，还是儿童的心理产生畸形。影片中的主角是个儿童，他把他那卧床不起、患有心脏病的父亲毒死，因为他认为父亲对社会豪无用处。事后，他又因内心不安而自杀。影片表面上把这个儿童产生杀父和自杀的心理归咎于一个老师的教育错误，实际上则是在揭露德国的纳粹主义，认为他们才是这一切罪恶的根源。
649,650,8.2,天堂里的烦恼,https://movie.douban.com/subject/1294746/,1294746,恩斯特·刘别谦,1932,"米利亚姆·霍普金斯,凯·弗朗西斯,赫伯特·马歇尔,查尔斯·拉格尔斯","喜剧,犯罪,爱情",美国,"玛丽埃特（凯·弗朗西斯 Kay Francis 饰）是个腰缠万贯作风情妇的漂亮寡妇，经营着一间公司。一次偶然中，她和一个名叫里瓦尔（赫伯特·马歇尔 Herbert Marshall 饰）的男人相识了。里瓦尔英俊潇洒风流倜傥，玛丽埃特很快就被他的魅力所征服，雇佣他成为了自己的私人秘书，这正是里瓦尔所梦寐以求的。
原来，里瓦尔系化名，这个风度翩翩的男人的真实身份是一名国际大盗，他和曾经的情人莉莉（米利亚姆·霍普金斯 Miriam Hopkins 饰）联手，企图将玛丽埃特的财产据为己有。公司董事长阿道夫（C·奥布雷·史密斯 C. Aubrey Smith 饰）察觉了里瓦尔的阴谋并告诉了玛丽埃特，可玛丽埃特并不相信他的忠告，里瓦尔的阴谋眼看就要得逞。©豆瓣"
650,651,8.1,沙滩上的宝莲,https://movie.douban.com/subject/1303534/,1303534,埃里克·侯麦,1983,"阿曼达·朗格勒,阿丽尔·朵巴丝勒,帕斯卡·格里高利","喜剧,剧情,爱情",法国,"侯麦曾和戈达尔、特吕弗、夏布洛尔、里维特等一道，是新浪潮电影的重镇《电影手册》的主将，为之写过大量的影评。在巴赞之后，长期任《电影手册》主编。在60年代之后，他辞去《电影手册》职务，把主要精力放在电影创作上。在几十年的创作生涯中，侯麦坚持使用最简陋的拍摄条件，创作了一批在电影史独具风格的作品，在电影语言上作了极富意味的探索（《柏士浮》）。他的作品往往把目光凝视在一如现实中的我们的法国小资产阶级们身上。其格调通常都是平和冲淡，而笔力（调度、剪辑、剧本）遒劲老辣，收敛锋芒于无形，每笔每划始于该始之处，止于当止之处。观其片有如云里松下与老僧品茶，微微一抿之中自有沧桑万象，百般滋味油然而生。其作品从头到尾那些人物都是在唠唠叨叨，走来走去，永远都在渡着无休无止的假期，却总是意趣横生，尤其在结尾之后，幽远混然之境，混然而成。
《沙滩上的宝莲》是发行于1983年，是“喜剧与谚语”系列的第三部。“喜剧与谚语”这一系列的主人公大都是年青女性，从侯麦的创作思路上来看，似乎也可以这么说，他在一系列试图通过捕捉女性的情感来透视人与人之间的、巨大而复杂的情感场。这正好呼应了“六个道德故事”中从男性出发的视角。《沙滩上的宝莲》中仍然充满了猜疑、犹豫、选择、放弃等诸多要素。侯麦依然捕捉到了男人与女人、女人与女人、男人与男人之间游移不定的目光。侯麦把情窦初开的波琳放进他的成人世界，放进这游移不定的、相互交错纠缠着的欲望之中，多少有一点残酷，但从另一方面来说，他也是在揭示他电影中所有那些人物成长的环境，有着更多发生学的意味。侯麦的作品很注意形式上的均衡与对称，但绝少僵化，常有仿佛来自天外的神来之笔（《女收藏家》、《夏天的故事》的结尾）。《沙滩上的宝莲》似乎没有满足我们这样的期待。开始是波琳和表姐来到度假的海滨，结尾是关上门离去，甚至连衣服都没有任何改变，但是波琳的内心却改变了，她对人（在侯麦那里很少有大写的人）的看法、尤其是她对男人的看法，她对爱情（不如说是感情）的看法，彻底地改变了。如果我们明年再来这美丽的海滩，将要面对的又是一个怎样的波琳呢？在已经拜读侯麦的大多数的代表作之后，《沙滩上的宝莲》对于我们的意义大约就在这里，他在这里给出了他那些人物的前世今生。
有人说，侯麦的电影讲述的都是生活的表层。如果他说的时候没有丝毫的贬义的话，那么这是切中要害的。无论在生活中还是艺术中，如果没有对可以把握的东西的把握，那么理想、信念这类飘渺的概念永远是虚假而无所依附的。一位诗人说过，人的皮肤是最深刻的。不知道侯麦本人对这句话有什么感想，但他的作品确实在某种意义上印证了这一点。
另外，这部影片是摄影大师阿曼卓斯（Nester Almendros）和侯麦的最后一次合作。他的表现依然出色，他以一贯的简练，用柔和、几乎是不落痕迹的影调，紧紧扣住了人物情感暧昧、细腻的状态，却丝毫不显山露水。"
651,652,8.3,饭,https://movie.douban.com/subject/1424618/,1424618,成濑巳喜男,1951,"原节子,上原谦,小林桂树,岛崎雪子",剧情,日本,市井夫妇的庶民剧。描述的是大阪郊区低下阶层的日常生活，表现了一位没有孩子的家庭主妇(原节子饰)的失意的心态。在大阪生活的夫妇初之辅和三千代，他们的侄女从东京前来拜访。整天在家操持家务的三千代对年轻侄女的奔放轻浮的举止感到不满，也厌烦疲倦于机械般的家务琐事，于是返回东京父母家，借此时机开始思考自己的生活方式。《饭》改编自林芙美子原作，是一部优秀的心理描绘情节剧，用最少的情节和最多的表情刻画人物。庶民剧的经典之作，位列当年《电影旬报》年度十佳第二位。
652,653,8.4,我的家人和其他动物,https://movie.douban.com/subject/1862913/,1862913,谢雷·福克森,2005,"Eugene Simon,Matthew Goode,Russell Tovey,Tamzin Merchant","剧情,喜剧",UK,故事根据英国著名的动物学家，作家Gerald Durrell那本自传小说《我的家人和其他动物》（My Family and Other Animals）改编。原著讲述Durrell一家1935年从英国搬到希腊小岛Corfu之后的生活经历。
653,654,8.1,其实在天堂,https://movie.douban.com/subject/1416877/,1416877,凯·波拉克,2004,"迈克尔·恩奎斯特,弗里达·霍尔格伦,海伦·修荷姆 ,伦纳特·杰凯尔","剧情,音乐,爱情",瑞典,"丹尼尔（迈克尔·恩奎斯特 Michael Nyqvist 饰）是一名指挥家，专业技能出色的他在全世界范围内享有着极高的声誉，随着时间的流逝，他的身体渐渐的开始无法支撑他对音乐的热情，一次突然来袭的心脏病迫使他永远的告别了舞台。为了养病，丹尼尔回到了久违的家乡，在那里，他成为了教堂唱诗班的指挥。
工作上的停顿让丹尼尔十分沮丧，但在风景如画的家乡里，他找到了新的人生意义。同时，对于村民们来说，丹尼尔的到来和他所带来的对于音乐的热情和执着，也让这个平静的小镇熠熠生辉。
该片于2005年提名了第77届奥斯卡金像奖的最佳外语片，这也是瑞典影片第14次以奥斯卡提名片的身份出现在人们的眼前。©豆瓣"
654,655,8.9,阿尔卡特兹的养鸟人,https://movie.douban.com/subject/1469105/,1469105,约翰·弗兰克海默,1962,"伯特·兰卡斯特,卡尔·莫尔登,瑟尔玛·瑞特,内维尔·布兰德","传记,剧情",美国,监狱电影中的代表作，改编自真人真事。桀骜不驯的青年劳勃斯．特劳德被判终身监禁，某日有一只生病的小鸟飞进他的牢房，在他细心呵护下竟然将小鸟医好了。他从此在狱中发奋研究，成为国际知名的鸟类学家。期间他要对抗过分保护他的母亲和粗暴的监狱长，也依旧不改其志，最后透过作家汤姆．加迪斯将他的传奇故事流传于世。导演约翰．弗兰肯海默以严谨手法诠释这个基本上相当静态的故事，虽然没有一般逃狱电影的紧张刺激动作，但气氛依旧紧凑动人。兰卡斯特充分掌握住主人翁的气质和感情，扮演狱友的特利．萨瓦莱斯亦十分抢戏。
655,656,8.2,万家灯火,https://movie.douban.com/subject/1419052/,1419052,沈浮,1948,"上官云珠,蓝马,齐衡,吴茵",剧情,中国大陆,"代价惨重的八年抗战终于结束，作为金融中心的大上海并未在胜利的曙光下重焕生机，前途未卜的国内政治局势以及飞涨的物价让这里的民众迎来新的磨难。供职于某贸易公司的普通职员胡智清（蓝马 饰）和贤惠勤劳的妻子蓝又兰（上官云珠 饰）、可爱的女儿妮妮（史恰恰 饰）过着还算殷实的生活。但随着时局日益动荡，智清一家的生计渐渐变得局促起来，偏偏老母亲（吴茵 饰）又带着弟弟春生（沈扬 饰）从农村赶来上海投靠。吃穿用度愈加紧张的同时，婆媳间固有的战争也让智清愁坏了头脑。胡的老板钱剑如（齐衡 饰）头脑机灵，擅长钻营，他昧着良心在此期间投机倒把，因嫌智清碍事而将这位同乡兼同学开除，使智清一家顿陷绝境。
动荡不安的大时代背景下，千千万万中国人悲惨命运的缩影……©豆瓣"
656,657,8.5,永不放弃,https://movie.douban.com/subject/1959277/,1959277,史蒂芬·斯卡特尔,2002,"威廉姆·H·梅西,凯拉·塞吉维克,凯西·贝克,乔尔·布鲁克斯",剧情,美国,故事的主人公比尔是一位残障人士，他患有先天性脑瘫，但比尔并不甘心成为一个失败者，他希望能通过自己的努力，在生命中获得成功。从1955年起，他开始尝试做上门推销员，起初他四处碰壁，并且经常遭到“正常人”的白眼。但是，他并不气馁，继续着自己的事业……
657,658,8.7,灵犬莱西,https://movie.douban.com/subject/1294704/,1294704,弗雷德·威尔科克斯,1943,"伊丽莎白·泰勒,爱尔莎·兰切斯特,尼格尔·布鲁斯,罗迪·麦克道尔","冒险,剧情,家庭",美国,"英国约克郡，大萧条时期。山姆·盖克劳（唐纳德·克里斯普 Donald Crisp饰）一家家境贫困，唯一值钱的东西只有一条聪明的牧羊犬莱西。莱西是小儿子乔（罗迪·麦克道尔 Roddy McDowall饰）的好伙伴，然而迫于生计山姆还是将莱西卖给了富有的公爵（尼格尔·布鲁斯 Nigel Bruce饰）。深深思念主人的莱西几次出逃。终于，在遥远的苏格兰，莱西开始了返回真正主人之家的旅程。
于1943年上映的彩色电影《灵犬莱西》，根据英国作家艾瑞克·莫布里·奈特的同名作品改编而成。这个全世界家喻户晓的儿童读本，讲述了一条与人一样聪明的牧羊犬莱西传奇般的归家之旅。莱西的冒险经历，成为日后拍摄的最长盛不衰的故事之一，先后拍成多部电影、电视剧及广播剧。本片荣获1944年第16届奥斯卡金像奖最佳摄影（彩色）提名。©豆瓣"
658,659,8,众神与野兽,https://movie.douban.com/subject/1297226/,1297226,比尔·康顿,1998,"伊恩·麦克莱恩,布兰登·费舍,琳恩·雷德格瑞夫,洛丽塔·大卫多维奇","剧情,传记,同性",英国,"本片讲述好莱坞著名大导演詹姆斯·威尔（伊安·麦克莱恩 Ian McKellen 饰）1957年的最后人生。这位创造影史最惊悚角色“科学怪人”的导演已淡出电影界， 正潜心研究绘画，闲时仍与一些男子频频约会。当管家汉娜（琳恩·雷德格瑞夫 Lynn Redgrave 饰）录用了新园丁、身强力壮的前海军陆战队成员布恩（布兰登·费舍 Brendan Fraser 饰）后，威尔的兴趣渐渐全部转移到布恩身上。威尔象一只爬向苍蝇的蜘蛛一样一点点接近布恩，引领后者一步步走进精心设计的圈套。原来威尔虽然已停止拍片，但自从见到布恩后，他发现布恩同自己片中的主角弗兰肯斯坦极为相似——不善言辞、单纯质朴且难以理解。威尔感到自己无法冷却心中的热爱，只有布恩才能解除他的痛苦，他的计划就是诱使布恩最终杀死他本人，从而得以亲手实现一生中最完美的电影情节......
本片通过年老好莱坞名导与年轻园丁的微妙接触，以及由此触发过往回忆的碎片，娓娓刻画奇妙而复杂的同性情愫，勾勒出一个友谊、尊重、爱恋、抗拒、厌恶、恐惧等情感荡涤的世界。影片不断穿插《科学怪人》的电影画面和台词，它巧妙地暗合了同性恋与科学怪人共同的被歧视性地位和恐惧处境。导演戏谑而平静的虚实铺陈出一位同性恋导演的最后生命旅程，堪称黑色喜剧的杰作。《众神与野兽》获当年奥斯卡最佳改编剧本奖，同时入围最佳男主角、最佳女配角。本片也是以“甘道夫”形象风靡世界的伊安·麦克莱恩爵士演艺生涯中最重要也是最出色的一次演绎。©豆瓣"
